刹车力度,油门力度,LapTime,电机功率,时速,image_name
40,0,00:29.24,0,138,2026-01-31_15-47-51_Front_frame_005711.jpg
40,0,00:29.24,0,138,2026-01-31_15-47-51_Front_frame_005712.jpg
40,0,00:29.26,0,138,2026-01-31_15-47-51_Front_frame_005713.jpg
40,0,00:29.28,0,135,2026-01-31_15-47-51_Front_frame_005714.jpg
40,0,00:29.34,0,135,2026-01-31_15-47-51_Front_frame_005715.jpg
40,0,00:29.35,0,135,2026-01-31_15-47-51_Front_frame_005716.jpg
40,0,00:29.41,0,135,2026-01-31_15-47-51_Front_frame_005717.jpg
40,0,00:29.42,0,135,2026-01-31_15-47-51_Front_frame_005718.jpg
40,0,00:29.47,0,135,2026-01-31_15-47-51_Front_frame_005719.jpg
40,0,00:29.47,0,135,2026-01-31_15-47-51_Front_frame_005720.jpg
41,0,00:29.51,0,130,2026-01-31_15-47-51_Front_frame_005721.jpg
41,0,00:29.53,0,130,2026-01-31_15-47-51_Front_frame_005722.jpg
41,0,00:29.60,0,130,2026-01-31_15-47-51_Front_frame_005723.jpg
41,0,00:29.60,0,130,2026-01-31_15-47-51_Front_frame_005724.jpg
41,0,00:29.66,0,130,2026-01-31_15-47-51_Front_frame_005725.jpg
41,0,00:29.68,0,130,2026-01-31_15-47-51_Front_frame_005726.jpg
41,0,00:29.74,0,126,2026-01-31_15-47-51_Front_frame_005727.jpg
41,0,00:29.74,0,126,2026-01-31_15-47-51_Front_frame_005728.jpg
41,0,00:29.81,0,126,2026-01-31_15-47-51_Front_frame_005729.jpg
41,0,00:29.82,0,126,2026-01-31_15-47-51_Front_frame_005730.jpg
41,0,00:29.86,0,126,2026-01-31_15-47-51_Front_frame_005731.jpg
41,0,00:29.89,0,126,2026-01-31_15-47-51_Front_frame_005732.jpg
41,0,00:29.94,0,126,2026-01-31_15-47-51_Front_frame_005733.jpg
41,0,00:29.94,0,126,2026-01-31_15-47-51_Front_frame_005734.jpg
41,0,00:30.00,0,122,2026-01-31_15-47-51_Front_frame_005735.jpg
41,0,00:30.01,0,122,2026-01-31_15-47-51_Front_frame_005736.jpg
41,0,00:30.06,0,122,2026-01-31_15-47-51_Front_frame_005737.jpg
41,0,00:30.07,0,122,2026-01-31_15-47-51_Front_frame_005738.jpg
40,0,00:30.14,0,122,2026-01-31_15-47-51_Front_frame_005739.jpg
40,0,00:30.14,0,122,2026-01-31_15-47-51_Front_frame_005740.jpg
40,0,00:30.20,0,118,2026-01-31_15-47-51_Front_frame_005741.jpg
40,0,00:30.23,0,118,2026-01-31_15-47-51_Front_frame_005742.jpg
40,0,00:30.27,0,118,2026-01-31_15-47-51_Front_frame_005743.jpg
40,0,00:30.27,0,118,2026-01-31_15-47-51_Front_frame_005744.jpg
40,0,00:30.36,0,118,2026-01-31_15-47-51_Front_frame_005745.jpg
41,0,00:30.36,0,118,2026-01-31_15-47-51_Front_frame_005746.jpg
42,0,00:30.41,0,113,2026-01-31_15-47-51_Front_frame_005747.jpg
42,0,00:30.42,0,113,2026-01-31_15-47-51_Front_frame_005748.jpg
43,0,00:30.47,0,113,2026-01-31_15-47-51_Front_frame_005749.jpg
43,0,00:30.47,0,113,2026-01-31_15-47-51_Front_frame_005750.jpg
43,0,00:30.52,0,113,2026-01-31_15-47-51_Front_frame_005751.jpg
44,0,00:30.53,0,113,2026-01-31_15-47-51_Front_frame_005752.jpg
44,0,00:30.58,0,113,2026-01-31_15-47-51_Front_frame_005753.jpg
45,0,00:30.60,0,105,2026-01-31_15-47-51_Front_frame_005754.jpg
45,0,00:30.67,0,105,2026-01-31_15-47-51_Front_frame_005755.jpg
45,0,00:30.68,0,105,2026-01-31_15-47-51_Front_frame_005756.jpg
45,0,00:30.72,0,105,2026-01-31_15-47-51_Front_frame_005757.jpg
45,0,00:30.75,0,105,2026-01-31_15-47-51_Front_frame_005758.jpg
45,0,00:30.81,0,105,2026-01-31_15-47-51_Front_frame_005759.jpg
45,0,00:30.81,0,105,2026-01-31_15-47-51_Front_frame_005760.jpg
45,0,00:30.86,0,104,2026-01-31_15-47-51_Front_frame_005761.jpg
45,0,00:30.86,0,104,2026-01-31_15-47-51_Front_frame_005762.jpg
46,0,00:30.94,0,104,2026-01-31_15-47-51_Front_frame_005763.jpg
46,0,00:30.95,0,104,2026-01-31_15-47-51_Front_frame_005764.jpg
48,0,00:31.00,0,104,2026-01-31_15-47-51_Front_frame_005765.jpg
48,0,00:31.00,0,104,2026-01-31_15-47-51_Front_frame_005766.jpg
48,0,00:31.06,0,98,2026-01-31_15-47-51_Front_frame_005767.jpg
49,0,00:31.08,0,98,2026-01-31_15-47-51_Front_frame_005768.jpg
50,0,00:31.14,0,98,2026-01-31_15-47-51_Front_frame_005769.jpg
50,0,00:31.14,0,98,2026-01-31_15-47-51_Front_frame_005770.jpg
51,0,00:31.20,0,98,2026-01-31_15-47-51_Front_frame_005771.jpg
51,0,00:31.20,0,98,2026-01-31_15-47-51_Front_frame_005772.jpg
51,0,00:31.27,0,93,2026-01-31_15-47-51_Front_frame_005773.jpg
51,0,00:31.27,0,93,2026-01-31_15-47-51_Front_frame_005774.jpg
52,0,00:31.32,0,93,2026-01-31_15-47-51_Front_frame_005775.jpg
52,0,00:31.33,0,93,2026-01-31_15-47-51_Front_frame_005776.jpg
52,0,00:31.39,0,93,2026-01-31_15-47-51_Front_frame_005777.jpg
51,0,00:31.42,0,93,2026-01-31_15-47-51_Front_frame_005778.jpg
51,0,00:31.47,0,93,2026-01-31_15-47-51_Front_frame_005779.jpg
51,0,00:31.47,0,93,2026-01-31_15-47-51_Front_frame_005780.jpg
47,0,00:31.54,0,86,2026-01-31_15-47-51_Front_frame_005781.jpg
47,0,00:31.56,0,86,2026-01-31_15-47-51_Front_frame_005782.jpg
42,0,00:31.62,0,86,2026-01-31_15-47-51_Front_frame_005783.jpg
42,0,00:31.63,0,86,2026-01-31_15-47-51_Front_frame_005784.jpg
40,0,00:31.67,0,86,2026-01-31_15-47-51_Front_frame_005785.jpg
40,0,00:31.67,0,86,2026-01-31_15-47-51_Front_frame_005786.jpg
32,0,00:31.74,0,81,2026-01-31_15-47-51_Front_frame_005787.jpg
32,0,00:31.75,0,81,2026-01-31_15-47-51_Front_frame_005788.jpg
27,0,00:31.78,0,81,2026-01-31_15-47-51_Front_frame_005789.jpg
24,0,00:31.81,0,81,2026-01-31_15-47-51_Front_frame_005790.jpg
18,0,00:31.86,0,81,2026-01-31_15-47-51_Front_frame_005791.jpg
18,0,00:31.86,0,81,2026-01-31_15-47-51_Front_frame_005792.jpg
12,0,00:31.94,0,78,2026-01-31_15-47-51_Front_frame_005793.jpg
12,0,00:31.95,0,78,2026-01-31_15-47-51_Front_frame_005794.jpg
11,0,00:32.01,0,78,2026-01-31_15-47-51_Front_frame_005795.jpg
11,0,00:32.01,0,78,2026-01-31_15-47-51_Front_frame_005796.jpg
9,0,00:32.07,0,78,2026-01-31_15-47-51_Front_frame_005797.jpg
9,0,00:32.07,0,78,2026-01-31_15-47-51_Front_frame_005798.jpg
5,0,00:32.13,0,78,2026-01-31_15-47-51_Front_frame_005799.jpg
5,0,00:32.15,0,77,2026-01-31_15-47-51_Front_frame_005800.jpg
0,0,00:32.24,0,77,2026-01-31_15-47-51_Front_frame_005801.jpg
0,0,00:32.26,0,77,2026-01-31_15-47-51_Front_frame_005802.jpg
0,0,00:32.28,0,77,2026-01-31_15-47-51_Front_frame_005803.jpg
0,0,00:32.28,0,77,2026-01-31_15-47-51_Front_frame_005804.jpg
0,0,00:32.33,0,77,2026-01-31_15-47-51_Front_frame_005805.jpg
0,0,00:32.34,0,77,2026-01-31_15-47-51_Front_frame_005806.jpg
0,0,00:32.44,0,76,2026-01-31_15-47-51_Front_frame_005807.jpg
0,0,00:32.44,0,76,2026-01-31_15-47-51_Front_frame_005808.jpg
0,0,00:32.46,0,76,2026-01-31_15-47-51_Front_frame_005809.jpg
0,0,00:32.49,0,76,2026-01-31_15-47-51_Front_frame_005810.jpg
0,0,00:32.52,0,76,2026-01-31_15-47-51_Front_frame_005811.jpg
0,0,00:32.53,0,76,2026-01-31_15-47-51_Front_frame_005812.jpg
0,0,00:32.60,0,75,2026-01-31_15-47-51_Front_frame_005813.jpg
0,0,00:32.60,0,75,2026-01-31_15-47-51_Front_frame_005814.jpg
0,0,00:32.67,0,75,2026-01-31_15-47-51_Front_frame_005815.jpg
0,0,00:32.69,0,75,2026-01-31_15-47-51_Front_frame_005816.jpg
0,0,00:32.74,0,75,2026-01-31_15-47-51_Front_frame_005817.jpg
0,0,00:32.74,0,75,2026-01-31_15-47-51_Front_frame_005818.jpg
0,0,00:32.81,0,74,2026-01-31_15-47-51_Front_frame_005819.jpg
0,0,00:32.81,0,74,2026-01-31_15-47-51_Front_frame_005820.jpg
0,0,00:32.85,0,74,2026-01-31_15-47-51_Front_frame_005821.jpg
0,0,00:32.88,0,74,2026-01-31_15-47-51_Front_frame_005822.jpg
0,0,00:32.94,0,74,2026-01-31_15-47-51_Front_frame_005823.jpg
0,0,00:32.94,0,74,2026-01-31_15-47-51_Front_frame_005824.jpg
0,0,00:33.01,0,74,2026-01-31_15-47-51_Front_frame_005825.jpg
0,0,00:33.01,0,74,2026-01-31_15-47-51_Front_frame_005826.jpg
0,0,00:33.08,0,72,2026-01-31_15-47-51_Front_frame_005827.jpg
0,0,00:33.08,0,72,2026-01-31_15-47-51_Front_frame_005828.jpg
0,0,00:33.13,0,72,2026-01-31_15-47-51_Front_frame_005829.jpg
0,0,00:33.15,0,72,2026-01-31_15-47-51_Front_frame_005830.jpg
0,0,00:33.20,0,72,2026-01-31_15-47-51_Front_frame_005831.jpg
0,0,00:33.20,0,72,2026-01-31_15-47-51_Front_frame_005832.jpg
0,0,00:33.26,0,72,2026-01-31_15-47-51_Front_frame_005833.jpg
0,0,00:33.28,0,72,2026-01-31_15-47-51_Front_frame_005834.jpg
0,0,00:33.33,0,72,2026-01-31_15-47-51_Front_frame_005835.jpg
0,0,00:33.36,0,72,2026-01-31_15-47-51_Front_frame_005836.jpg
0,0,00:33.40,0,72,2026-01-31_15-47-51_Front_frame_005837.jpg
0,0,00:33.40,0,72,2026-01-31_15-47-51_Front_frame_005838.jpg
0,0,00:33.47,0,70,2026-01-31_15-47-51_Front_frame_005839.jpg
0,0,00:33.49,0,70,2026-01-31_15-47-51_Front_frame_005840.jpg
0,0,00:33.54,0,70,2026-01-31_15-47-51_Front_frame_005841.jpg
0,0,00:33.54,0,70,2026-01-31_15-47-51_Front_frame_005842.jpg
0,0,00:33.62,0,70,2026-01-31_15-47-51_Front_frame_005843.jpg
0,0,00:33.63,0,70,2026-01-31_15-47-51_Front_frame_005844.jpg
0,0,00:33.67,0,70,2026-01-31_15-47-51_Front_frame_005845.jpg
0,0,00:33.67,0,70,2026-01-31_15-47-51_Front_frame_005846.jpg
0,0,00:33.72,0,69,2026-01-31_15-47-51_Front_frame_005847.jpg
0,0,00:33.74,0,69,2026-01-31_15-47-51_Front_frame_005848.jpg
0,0,00:33.81,0,69,2026-01-31_15-47-51_Front_frame_005849.jpg
0,0,00:33.81,0,69,2026-01-31_15-47-51_Front_frame_005850.jpg
0,0,00:33.86,0,69,2026-01-31_15-47-51_Front_frame_005851.jpg
0,0,00:33.88,0,69,2026-01-31_15-47-51_Front_frame_005852.jpg
0,0,00:33.94,0,67,2026-01-31_15-47-51_Front_frame_005853.jpg
0,0,00:33.94,0,67,2026-01-31_15-47-51_Front_frame_005854.jpg
0,19,00:34.01,0,67,2026-01-31_15-47-51_Front_frame_005855.jpg
0,19,00:34.01,0,67,2026-01-31_15-47-51_Front_frame_005856.jpg
0,33,00:34.06,0,67,2026-01-31_15-47-51_Front_frame_005857.jpg
0,42,00:34.07,0,67,2026-01-31_15-47-51_Front_frame_005858.jpg
0,45,00:34.14,0,67,2026-01-31_15-47-51_Front_frame_005859.jpg
0,45,00:34.14,0,67,2026-01-31_15-47-51_Front_frame_005860.jpg
0,46,00:34.24,0,67,2026-01-31_15-47-51_Front_frame_005861.jpg
0,50,00:34.28,0,67,2026-01-31_15-47-51_Front_frame_005862.jpg
0,50,00:34.28,0,67,2026-01-31_15-47-51_Front_frame_005863.jpg
0,50,00:34.31,0,67,2026-01-31_15-47-51_Front_frame_005864.jpg
0,51,00:34.33,0,67,2026-01-31_15-47-51_Front_frame_005865.jpg
0,51,00:34.35,87,69,2026-01-31_15-47-51_Front_frame_005866.jpg
0,52,00:34.40,87,69,2026-01-31_15-47-51_Front_frame_005867.jpg
0,52,00:34.42,87,69,2026-01-31_15-47-51_Front_frame_005868.jpg
0,55,00:34.48,171,69,2026-01-31_15-47-51_Front_frame_005869.jpg
0,55,00:34.48,171,69,2026-01-31_15-47-51_Front_frame_005870.jpg
0,59,00:34.54,171,69,2026-01-31_15-47-51_Front_frame_005871.jpg
0,61,00:34.56,220,69,2026-01-31_15-47-51_Front_frame_005872.jpg
0,61,00:34.60,220,72,2026-01-31_15-47-51_Front_frame_005873.jpg
0,61,00:34.60,220,72,2026-01-31_15-47-51_Front_frame_005874.jpg
0,62,00:34.66,252,72,2026-01-31_15-47-51_Front_frame_005875.jpg
0,64,00:34.68,252,72,2026-01-31_15-47-51_Front_frame_005876.jpg
0,66,00:34.74,252,72,2026-01-31_15-47-51_Front_frame_005877.jpg
0,66,00:34.74,252,72,2026-01-31_15-47-51_Front_frame_005878.jpg
0,66,00:34.84,285,76,2026-01-31_15-47-51_Front_frame_005879.jpg
0,66,00:34.84,285,76,2026-01-31_15-47-51_Front_frame_005880.jpg
0,66,00:34.87,332,76,2026-01-31_15-47-51_Front_frame_005881.jpg
0,66,00:34.88,332,76,2026-01-31_15-47-51_Front_frame_005882.jpg
0,67,00:34.94,332,76,2026-01-31_15-47-51_Front_frame_005883.jpg
0,68,00:34.96,375,76,2026-01-31_15-47-51_Front_frame_005884.jpg
0,70,00:35.01,375,82,2026-01-31_15-47-51_Front_frame_005885.jpg
0,70,00:35.01,375,82,2026-01-31_15-47-51_Front_frame_005886.jpg
0,71,00:35.05,407,82,2026-01-31_15-47-51_Front_frame_005887.jpg
0,74,00:35.06,407,82,2026-01-31_15-47-51_Front_frame_005888.jpg
0,77,00:35.14,407,82,2026-01-31_15-47-51_Front_frame_005889.jpg
0,77,00:35.14,407,82,2026-01-31_15-47-51_Front_frame_005890.jpg
0,80,00:35.19,423,82,2026-01-31_15-47-51_Front_frame_005891.jpg
0,80,00:35.22,423,82,2026-01-31_15-47-51_Front_frame_005892.jpg
0,80,00:35.27,452,88,2026-01-31_15-47-51_Front_frame_005893.jpg
0,80,00:35.28,452,88,2026-01-31_15-47-51_Front_frame_005894.jpg
0,80,00:35.33,452,88,2026-01-31_15-47-51_Front_frame_005895.jpg
0,80,00:35.35,504,88,2026-01-31_15-47-51_Front_frame_005896.jpg
0,82,00:35.40,504,88,2026-01-31_15-47-51_Front_frame_005897.jpg
0,84,00:35.42,504,88,2026-01-31_15-47-51_Front_frame_005898.jpg
0,85,00:35.47,573,95,2026-01-31_15-47-51_Front_frame_005899.jpg
0,85,00:35.47,573,95,2026-01-31_15-47-51_Front_frame_005900.jpg
0,86,00:35.54,573,95,2026-01-31_15-47-51_Front_frame_005901.jpg
0,86,00:35.54,573,95,2026-01-31_15-47-51_Front_frame_005902.jpg
0,89,00:35.63,537,95,2026-01-31_15-47-51_Front_frame_005903.jpg
0,89,00:35.66,537,95,2026-01-31_15-47-51_Front_frame_005904.jpg
0,94,00:35.67,537,102,2026-01-31_15-47-51_Front_frame_005905.jpg
0,94,00:35.69,537,102,2026-01-31_15-47-51_Front_frame_005906.jpg
0,99,00:35.72,537,102,2026-01-31_15-47-51_Front_frame_005907.jpg
0,100,00:35.76,707,102,2026-01-31_15-47-51_Front_frame_005908.jpg
0,100,00:35.81,707,102,2026-01-31_15-47-51_Front_frame_005909.jpg
0,100,00:35.82,707,102,2026-01-31_15-47-51_Front_frame_005910.jpg
0,100,00:35.86,764,102,2026-01-31_15-47-51_Front_frame_005911.jpg
0,100,00:35.86,764,102,2026-01-31_15-47-51_Front_frame_005912.jpg
0,100,00:35.94,864,112,2026-01-31_15-47-51_Front_frame_005913.jpg
0,100,00:35.94,864,112,2026-01-31_15-47-51_Front_frame_005914.jpg
0,100,00:36.01,864,112,2026-01-31_15-47-51_Front_frame_005915.jpg
0,100,00:36.01,864,112,2026-01-31_15-47-51_Front_frame_005916.jpg
0,100,00:36.04,864,112,2026-01-31_15-47-51_Front_frame_005917.jpg
0,100,00:36.10,964,122,2026-01-31_15-47-51_Front_frame_005918.jpg
0,100,00:36.12,964,122,2026-01-31_15-47-51_Front_frame_005919.jpg
0,100,00:36.17,987,122,2026-01-31_15-47-51_Front_frame_005920.jpg
0,100,00:36.17,987,122,2026-01-31_15-47-51_Front_frame_005921.jpg
0,100,00:36.24,987,122,2026-01-31_15-47-51_Front_frame_005922.jpg
0,100,00:36.26,969,122,2026-01-31_15-47-51_Front_frame_005923.jpg
0,100,00:36.33,969,122,2026-01-31_15-47-51_Front_frame_005924.jpg
0,100,00:36.33,969,122,2026-01-31_15-47-51_Front_frame_005925.jpg
0,100,00:36.37,003,131,2026-01-31_15-47-51_Front_frame_005926.jpg
0,100,00:36.37,003,131,2026-01-31_15-47-51_Front_frame_005927.jpg
0,100,00:36.44,917,131,2026-01-31_15-47-51_Front_frame_005928.jpg
0,100,00:36.44,917,131,2026-01-31_15-47-51_Front_frame_005929.jpg
0,100,00:36.51,917,131,2026-01-31_15-47-51_Front_frame_005930.jpg
0,100,00:36.53,917,131,2026-01-31_15-47-51_Front_frame_005931.jpg
0,100,00:36.56,372,136,2026-01-31_15-47-51_Front_frame_005932.jpg
0,100,00:36.58,372,136,2026-01-31_15-47-51_Front_frame_005933.jpg
0,100,00:36.64,388,136,2026-01-31_15-47-51_Front_frame_005934.jpg
0,100,00:36.64,388,136,2026-01-31_15-47-51_Front_frame_005935.jpg
0,100,00:36.72,388,136,2026-01-31_15-47-51_Front_frame_005936.jpg
0,100,00:36.72,388,136,2026-01-31_15-47-51_Front_frame_005937.jpg
0,100,00:36.78,392,141,2026-01-31_15-47-51_Front_frame_005938.jpg
0,100,00:36.78,392,141,2026-01-31_15-47-51_Front_frame_005939.jpg
0,100,00:36.84,392,141,2026-01-31_15-47-51_Front_frame_005940.jpg
0,100,00:36.84,392,141,2026-01-31_15-47-51_Front_frame_005941.jpg
0,100,00:36.90,303,141,2026-01-31_15-47-51_Front_frame_005942.jpg
0,100,00:36.92,303,141,2026-01-31_15-47-51_Front_frame_005943.jpg
0,100,00:36.97,957,141,2026-01-31_15-47-51_Front_frame_005944.jpg
0,100,00:36.97,957,141,2026-01-31_15-47-51_Front_frame_005945.jpg
0,100,00:37.03,957,147,2026-01-31_15-47-51_Front_frame_005946.jpg
0,100,00:37.03,957,147,2026-01-31_15-47-51_Front_frame_005947.jpg
0,100,00:37.13,976,147,2026-01-31_15-47-51_Front_frame_005948.jpg
0,100,00:37.13,976,147,2026-01-31_15-47-51_Front_frame_005949.jpg
0,100,00:37.17,976,147,2026-01-31_15-47-51_Front_frame_005950.jpg
0,100,00:37.17,976,147,2026-01-31_15-47-51_Front_frame_005951.jpg
0,100,00:37.26,987,154,2026-01-31_15-47-51_Front_frame_005952.jpg
0,100,00:37.26,987,154,2026-01-31_15-47-51_Front_frame_005953.jpg
0,100,00:37.31,987,154,2026-01-31_15-47-51_Front_frame_005954.jpg
0,100,00:37.31,987,154,2026-01-31_15-47-51_Front_frame_005955.jpg
0,100,00:37.36,975,154,2026-01-31_15-47-51_Front_frame_005956.jpg
0,100,00:37.38,975,154,2026-01-31_15-47-51_Front_frame_005957.jpg
0,100,00:37.44,972,160,2026-01-31_15-47-51_Front_frame_005958.jpg
0,100,00:37.44,972,160,2026-01-31_15-47-51_Front_frame_005959.jpg
0,100,00:37.51,972,160,2026-01-31_15-47-51_Front_frame_005960.jpg
0,100,00:37.51,972,160,2026-01-31_15-47-51_Front_frame_005961.jpg
0,100,00:37.56,952,160,2026-01-31_15-47-51_Front_frame_005962.jpg
0,100,00:37.58,952,160,2026-01-31_15-47-51_Front_frame_005963.jpg
0,100,00:37.63,952,160,2026-01-31_15-47-51_Front_frame_005964.jpg
0,100,00:37.63,952,160,2026-01-31_15-47-51_Front_frame_005965.jpg
0,100,00:37.74,975,165,2026-01-31_15-47-51_Front_frame_005966.jpg
0,100,00:37.74,975,165,2026-01-31_15-47-51_Front_frame_005967.jpg
0,100,00:37.75,978,165,2026-01-31_15-47-51_Front_frame_005968.jpg
0,100,00:37.78,978,165,2026-01-31_15-47-51_Front_frame_005969.jpg
0,100,00:37.83,979,165,2026-01-31_15-47-51_Front_frame_005970.jpg
0,100,00:37.83,975,165,2026-01-31_15-47-51_Front_frame_005971.jpg
0,100,00:37.90,964,171,2026-01-31_15-47-51_Front_frame_005972.jpg
0,100,00:37.90,964,171,2026-01-31_15-47-51_Front_frame_005973.jpg
0,100,00:37.98,970,171,2026-01-31_15-47-51_Front_frame_005974.jpg
0,100,00:37.98,970,171,2026-01-31_15-47-51_Front_frame_005975.jpg
0,100,00:38.03,970,171,2026-01-31_15-47-51_Front_frame_005976.jpg
0,100,00:38.06,971,171,2026-01-31_15-47-51_Front_frame_005977.jpg
0,100,00:38.10,971,176,2026-01-31_15-47-51_Front_frame_005978.jpg
0,100,00:38.12,971,176,2026-01-31_15-47-51_Front_frame_005979.jpg
0,100,00:38.17,964,176,2026-01-31_15-47-51_Front_frame_005980.jpg
0,100,00:38.18,964,176,2026-01-31_15-47-51_Front_frame_005981.jpg
0,100,00:38.23,964,176,2026-01-31_15-47-51_Front_frame_005982.jpg
0,100,00:38.26,970,176,2026-01-31_15-47-51_Front_frame_005983.jpg
0,97,00:38.34,968,181,2026-01-31_15-47-51_Front_frame_005984.jpg
0,97,00:38.35,968,181,2026-01-31_15-47-51_Front_frame_005985.jpg
0,97,00:38.36,968,181,2026-01-31_15-47-51_Front_frame_005986.jpg
0,93,00:38.38,968,181,2026-01-31_15-47-51_Front_frame_005987.jpg
0,91,00:38.44,968,181,2026-01-31_15-47-51_Front_frame_005988.jpg
0,91,00:38.45,963,181,2026-01-31_15-47-51_Front_frame_005989.jpg
0,77,00:38.53,963,185,2026-01-31_15-47-51_Front_frame_005990.jpg
0,77,00:38.53,963,185,2026-01-31_15-47-51_Front_frame_005991.jpg
0,76,00:38.58,957,185,2026-01-31_15-47-51_Front_frame_005992.jpg
0,76,00:38.58,957,185,2026-01-31_15-47-51_Front_frame_005993.jpg
0,75,00:38.63,957,185,2026-01-31_15-47-51_Front_frame_005994.jpg
0,75,00:38.63,957,185,2026-01-31_15-47-51_Front_frame_005995.jpg
0,71,00:38.69,962,185,2026-01-31_15-47-51_Front_frame_005996.jpg
0,62,00:38.71,962,185,2026-01-31_15-47-51_Front_frame_005997.jpg
0,53,00:38.76,362,188,2026-01-31_15-47-51_Front_frame_005998.jpg
0,53,00:38.76,362,188,2026-01-31_15-47-51_Front_frame_005999.jpg
0,39,00:38.84,862,188,2026-01-31_15-47-51_Front_frame_006000.jpg
0,39,00:38.84,362,188,2026-01-31_15-47-51_Front_frame_006001.jpg
0,0,00:38.94,762,188,2026-01-31_15-47-51_Front_frame_006002.jpg
0,0,00:38.94,762,188,2026-01-31_15-47-51_Front_frame_006003.jpg
0,0,00:38.97,562,188,2026-01-31_15-47-51_Front_frame_006004.jpg
0,0,00:38.97,562,188,2026-01-31_15-47-51_Front_frame_006005.jpg
0,0,00:39.04,562,188,2026-01-31_15-47-51_Front_frame_006006.jpg
0,0,00:39.04,562,188,2026-01-31_15-47-51_Front_frame_006007.jpg
0,0,00:39.12,562,188,2026-01-31_15-47-51_Front_frame_006008.jpg
0,0,00:39.12,562,188,2026-01-31_15-47-51_Front_frame_006009.jpg
0,0,00:39.16,0,188,2026-01-31_15-47-51_Front_frame_006010.jpg
0,0,00:39.18,0,187,2026-01-31_15-47-51_Front_frame_006011.jpg
4,0,00:39.24,0,187,2026-01-31_15-47-51_Front_frame_006012.jpg
4,0,00:39.26,0,187,2026-01-31_15-47-51_Front_frame_006013.jpg
17,0,00:39.31,0,187,2026-01-31_15-47-51_Front_frame_006014.jpg
17,0,00:39.33,0,187,2026-01-31_15-47-51_Front_frame_006015.jpg
23,0,00:39.38,0,187,2026-01-31_15-47-51_Front_frame_006016.jpg
23,0,00:39.40,0,186,2026-01-31_15-47-51_Front_frame_006017.jpg
23,0,00:39.42,0,186,2026-01-31_15-47-51_Front_frame_006018.jpg
25,0,00:39.44,0,186,2026-01-31_15-47-51_Front_frame_006019.jpg
27,0,00:39.51,0,186,2026-01-31_15-47-51_Front_frame_006020.jpg
27,0,00:39.51,0,186,2026-01-31_15-47-51_Front_frame_006021.jpg
30,0,00:39.56,0,186,2026-01-31_15-47-51_Front_frame_006022.jpg
32,0,00:39.59,0,186,2026-01-31_15-47-51_Front_frame_006023.jpg
33,0,00:39.62,0,183,2026-01-31_15-47-51_Front_frame_006024.jpg
33,0,00:39.66,0,183,2026-01-31_15-47-51_Front_frame_006025.jpg
34,0,00:39.73,0,183,2026-01-31_15-47-51_Front_frame_006026.jpg
34,0,00:39.73,0,183,2026-01-31_15-47-51_Front_frame_006027.jpg
34,0,00:39.76,,183,2026-01-31_15-47-51_Front_frame_006028.jpg
34,0,00:39.79,0,183,2026-01-31_15-47-51_Front_frame_006029.jpg
34,0,00:39.83,0,183,2026-01-31_15-47-51_Front_frame_006030.jpg
37,0,00:39.85,0,180,2026-01-31_15-47-51_Front_frame_006031.jpg
39,0,00:39.94,0,180,2026-01-31_15-47-51_Front_frame_006032.jpg
39,0,00:39.94,0,180,2026-01-31_15-47-51_Front_frame_006033.jpg
41,0,00:39.97,0,180,2026-01-31_15-47-51_Front_frame_006034.jpg
41,0,00:39.98,0,180,2026-01-31_15-47-51_Front_frame_006035.jpg
42,0,00:40.02,0,180,2026-01-31_15-47-51_Front_frame_006036.jpg
42,0,00:40.06,0,180,2026-01-31_15-47-51_Front_frame_006037.jpg
44,0,00:40.14,0,176,2026-01-31_15-47-51_Front_frame_006038.jpg
44,0,00:40.14,0,176,2026-01-31_15-47-51_Front_frame_006039.jpg
44,0,00:40.15,0,176,2026-01-31_15-47-51_Front_frame_006040.jpg
44,0,00:40.18,0,176,2026-01-31_15-47-51_Front_frame_006041.jpg
44,0,00:40.24,0,176,2026-01-31_15-47-51_Front_frame_006042.jpg
44,0,00:40.26,0,176,2026-01-31_15-47-51_Front_frame_006043.jpg
45,0,00:40.31,0,171,2026-01-31_15-47-51_Front_frame_006044.jpg
45,0,00:40.31,0,171,2026-01-31_15-47-51_Front_frame_006045.jpg
46,0,00:40.37,0,171,2026-01-31_15-47-51_Front_frame_006046.jpg
46,0,00:40.40,0,171,2026-01-31_15-47-51_Front_frame_006047.jpg
47,0,00:40.43,0,171,2026-01-31_15-47-51_Front_frame_006048.jpg
47,0,00:40.43,0,171,2026-01-31_15-47-51_Front_frame_006049.jpg
48,0,00:40.51,0,166,2026-01-31_15-47-51_Front_frame_006050.jpg
48,0,00:40.51,0,166,2026-01-31_15-47-51_Front_frame_006051.jpg
48,0,00:40.56,0,166,2026-01-31_15-47-51_Front_frame_006052.jpg
48,0,00:40.58,0,166,2026-01-31_15-47-51_Front_frame_006053.jpg
49,0,00:40.65,0,166,2026-01-31_15-47-51_Front_frame_006054.jpg
49,0,00:40.65,0,166,2026-01-31_15-47-51_Front_frame_006055.jpg
49,0,00:40.71,0,166,2026-01-31_15-47-51_Front_frame_006056.jpg
49,0,00:40.72,0,166,2026-01-31_15-47-51_Front_frame_006057.jpg
49,0,00:40.77,0,160,2026-01-31_15-47-51_Front_frame_006058.jpg
49,0,00:40.78,0,160,2026-01-31_15-47-51_Front_frame_006059.jpg
